Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00       1/22278       ecs_checkEntityID [99]
                0.00    0.00       1/17489       ecs_checkComponentID [102]
-----------------------------------------------
                0.00    0.00       1/1           ecs_execCallbackAllComp [50]
[92]     0.0    0.00    0.00       1         engine_cbColliderOnCreate [92]
                0.00    0.00       1/8407        engine_getTransform [20]
                0.00    0.00       1/1           physics_addCollider [331]
-----------------------------------------------
                0.00    0.00       1/1           createProp [51]
[93]     0.0    0.00    0.00       1         engine_getRigidBody [93]
                0.00    0.00       1/17478       ecs_getCompData [18]
-----------------------------------------------
                                                 <spontaneous>
[94]     0.0    0.00    0.00                 luaFuncSetCamera [94]
                0.00    0.00       1/1           ecs_getCompID [91]
                0.00    0.00       1/7082        getTableInteger [112]
                0.00    0.00       1/3558        logPushTag [125]
                0.00    0.00       1/3558        logPopTag [124]
                0.00    0.00       1/1           engine_render_setCamera [287]
-----------------------------------------------
                0.00    0.00    5973/34236       CodeTree_RB_NFIND [187]
                0.00    0.00   11145/34236       CodeTree_RB_INSERT [189]
                0.00    0.00   17118/34236       CodeTree_RB_FIND [145]
[95]     0.0    0.00    0.00   34236         cmp_code [95]
-----------------------------------------------
                0.00    0.00     114/27272       _log [1901]
                0.00    0.00    1010/27272       render_updateState [218]
                0.00    0.00    2469/27272       render_setShaderLightSrcUniforms [204]
                0.00    0.00    5873/27272       render_drawVisibleMeshes [22]
                0.00    0.00    6060/27272       render_createMeshRendererDrawList [4]
                0.00    0.00   11746/27272       render_sortMeshRenderers [10]
[96]     0.0    0.00    0.00   27272         array_size [96]
-----------------------------------------------
                0.00    0.00    9301/23623       StringTree_RB_INSERT [193]
                0.00    0.00   14322/23623       StringTree_RB_FIND [147]
[97]     0.0    0.00    0.00   23623         cmp_str [97]
-----------------------------------------------
                0.00    0.00   22728/22728       luaGetVector3 [111]
[98]     0.0    0.00    0.00   22728         getTableFloat [98]
-----------------------------------------------
                0.00    0.00       1/22278       ecs_getCompID [91]
                0.00    0.00       4/22278       ecs_unregisterEntity [247]
                0.00    0.00       8/22278       ecs_execCallbackAllComp [50]
                0.00    0.00      17/22278       ecs_registerComp [55]
                0.00    0.00      29/22278       ecs_setCallback [46]
                0.00    0.00      55/22278       ecs_getEntityNameCstr [231]
                0.00    0.00    4676/22278       ecs_execCallback [25]
                0.00    0.00   17488/22278       ecs_getComp [17]
[99]     0.0    0.00    0.00   22278         ecs_checkEntityID [99]
-----------------------------------------------
                0.00    0.00       1/22211       ecs_getCompID [91]
                0.00    0.00      17/22211       ecs_registerComp [55]
                0.00    0.00      29/22211       ecs_setCallback [46]
                0.00    0.00    4676/22211       ecs_execCallback [25]
                0.00    0.00   17488/22211       ecs_getComp [17]
[100]    0.0    0.00    0.00   22211         ecs_checkCompType [100]
-----------------------------------------------
                0.00    0.00      14/21640       _log [1901]
                0.00    0.00    1010/21640       render_updateState [218]
                0.00    0.00    1646/21640       render_setShaderLightSrcUniforms [204]
                0.00    0.00    3558/21640       array_popBack [123]
                0.00    0.00    3853/21640       render_drawVisibleMeshes [22]
                0.00    0.00    4040/21640       render_createMeshRendererDrawList [4]
                0.00    0.00    7519/21640       render_sortMeshRenderers [10]
[101]    0.0    0.00    0.00   21640         array_get [101]
-----------------------------------------------
                0.00    0.00       1/17489       ecs_getCompID [91]
                0.00    0.00   17488/17489       ecs_getComp [17]
[102]    0.0    0.00    0.00   17489         ecs_checkComponentID [102]
-----------------------------------------------
                0.00    0.00   13130/13130       nk_raylib_input_keyboard [215]
[103]    0.0    0.00    0.00   13130         nk_input_key [103]
-----------------------------------------------
                0.00    0.00   12120/12120       GetCameraFrustum [135]
[104]    0.0    0.00    0.00   12120         PlaneFromPoints [104]
-----------------------------------------------
                0.00    0.00   11268/11268       array_pushBack [106]
[105]    0.0    0.00    0.00   11268         array_insert [105]
                0.00    0.00       6/8           array_resize [241]
-----------------------------------------------
                0.00    0.00       2/11268       engine_render_registerMeshRenderer [261]
                0.00    0.00       2/11268       engine_render_registerLightSrc [260]
                0.00    0.00    3558/11268       logPushTag [125]
                0.00    0.00    3853/11268       render_sortMeshRenderers [10]
                0.00    0.00    3853/11268       render_createMeshRendererDrawList [4]
[106]    0.0    0.00    0.00   11268         array_pushBack [106]
                0.00    0.00   11268/11268       array_insert [105]
-----------------------------------------------
                0.00    0.00    8080/8080        DrawNuklear [5]
[107]    0.0    0.00    0.00    8080         nk__next [107]
-----------------------------------------------
                0.00    0.00    8080/8080        nk_buffer_alloc [109]
[108]    0.0    0.00    0.00    8080         nk_buffer_align [108]
-----------------------------------------------
                0.00    0.00    8080/8080        nk_command_buffer_push [110]
[109]    0.0    0.00    0.00    8080         nk_buffer_alloc [109]
                0.00    0.00    8080/8080        nk_buffer_align [108]
-----------------------------------------------
                0.00    0.00    1010/8080        nk_stroke_rect [141]
                0.00    0.00    2020/8080        nk_push_scissor [140]
                0.00    0.00    2020/8080        nk_draw_text [138]
                0.00    0.00    3030/8080        nk_fill_rect [127]
[110]    0.0    0.00    0.00    8080         nk_command_buffer_push [110]
                0.00    0.00    8080/8080        nk_buffer_alloc [109]
-----------------------------------------------
                0.00    0.00    1010/7576        luaFuncVector3Cross [953]
                0.00    0.00    1011/7576        luaEngineComponentNewIndex [31]
                0.00    0.00    1515/7576        luaFuncVector3Multiply [956]
                0.00    0.00    2020/7576        luaFuncVector3Add [951]
                0.00    0.00    2020/7576        luaFuncVector3RotateByAxisAngle [959]
[111]    0.0    0.00    0.00    7576         luaGetVector3 [111]
                0.00    0.00   22728/22728       getTableFloat [98]
-----------------------------------------------
                0.00    0.00       1/7082        luaFuncCreateInfo [90]
                0.00    0.00       1/7082        luaFuncCreateScriptFromFile [74]
                0.00    0.00       1/7082        luaFuncCreateTransform [79]
                0.00    0.00       1/7082        luaFuncCreateCamera [78]
                0.00    0.00       1/7082        luaFuncPostCreateEntity [82]
                0.00    0.00       1/7082        luaFuncSetCamera [94]
                0.00    0.00    3036/7082        luaEngineComponentNewIndex [31]
                0.00    0.00    4040/7082        luaEngineComponentIndex [30]
[112]    0.0    0.00    0.00    7082         getTableInteger [112]
-----------------------------------------------
                0.00    0.00     505/7072        luaFuncVector3Cross [953]
                0.00    0.00     505/7072        luaFuncGetMouseDelta [919]
                0.00    0.00     507/7072        luaFuncVector3Create [952]
                0.00    0.00    1010/7072        luaFuncVector3Add [951]
                0.00    0.00    1010/7072        luaFuncVector3RotateByAxisAngle [959]
                0.00    0.00    1515/7072        luaFuncVector3Multiply [956]
                0.00    0.00    2020/7072        luaEngineComponentIndex [30]
[113]    0.0    0.00    0.00    7072         luaPushVector3Vals [113]
-----------------------------------------------
                0.00    0.00    6060/6060        DrawNuklear [5]
[114]    0.0    0.00    0.00    6060         ColorFromNuklear [114]
-----------------------------------------------
                0.00    0.00       2/5958        engine_createMeshRenderer [68]
                0.00    0.00       4/5958        engine_render_addShader [248]
                0.00    0.00       6/5958        engine_render_addModel [243]
                0.00    0.00     258/5958        hashmap_getU32 [226]
                0.00    0.00    5688/5958        hashmap_getP [117]
[115]    0.0    0.00    0.00    5958         hashmap_get [115]
                0.00    0.00    5698/5708        binsearch_hashmapInc [116]
-----------------------------------------------
                0.00    0.00       2/5708        hashmap_delResize [266]
                0.00    0.00       8/5708        hashmap_set [238]
                0.00    0.00    5698/5708        hashmap_get [115]
[116]    0.0    0.00    0.00    5708         binsearch_hashmapInc [116]
-----------------------------------------------
                0.00    0.00       1/5688        physics_removeCollider [335]
                0.00    0.00     505/5688        render_drawShadowMaps [3]
                0.00    0.00     506/5688        engine_render_getModel [206]
                0.00    0.00    4676/5688        render_drawVisibleMeshes [22]
[117]    0.0    0.00    0.00    5688         hashmap_getP [117]
                0.00    0.00    5688/5958        hashmap_get [115]
-----------------------------------------------
                0.00    0.00       8/5218        ecs_execCallbackAllComp [50]
                0.00    0.00      29/5218        ecs_setCallback [46]
                0.00    0.00     505/5218        ecs_execCallbackAllEnt [28]
                0.00    0.00    4676/5218        ecs_execCallback [25]
[118]    0.0    0.00    0.00    5218         ecs_checkCallbackType [118]
-----------------------------------------------
                0.00    0.00    1010/5050        nk_panel_begin [24]
                0.00    0.00    2020/5050        nk_draw_text [138]
                0.00    0.00    2020/5050        nk_widget_text [142]
[119]    0.0    0.00    0.00    5050         nk_raylib_font_get_text_width [119]
-----------------------------------------------
                0.00    0.00     501/4541        physics_collisionBroadPhase [222]
                0.00    0.00    4040/4541        render_createMeshRendererDrawList [4]
[120]    0.0    0.00    0.00    4541         BoxTransform [120]
-----------------------------------------------
                0.00    0.00    2020/4040        render_sortMeshRenderers [10]
                0.00    0.00    2020/4040        render_createMeshRendererDrawList [4]
[121]    0.0    0.00    0.00    4040         array_clear [121]
-----------------------------------------------
                0.00    0.00    4040/4040        nk_panel_end [178]
[122]    0.0    0.00    0.00    4040         nk_panel_is_sub [122]
-----------------------------------------------
                0.00    0.00    3558/3558        logPopTag [124]
[123]    0.0    0.00    0.00    3558         array_popBack [123]
                0.00    0.00    3558/21640       array_get [101]
-----------------------------------------------
                0.00    0.00       1/3558        luaFuncCreateInfo [90]
                0.00    0.00       1/3558        luaFuncCreateScriptFromFile [74]
                0.00    0.00       1/3558        luaFuncCreateTransform [79]
                0.00    0.00       1/3558        luaFuncCreateCamera [78]
                0.00    0.00       1/3558        luaFuncGetEntity [49]
                0.00    0.00       1/3558        luaFuncCreateEntity [57]
                0.00    0.00       1/3558        luaFuncPostCreateEntity [82]
                0.00    0.00       1/3558        luaFuncSetCamera [94]
                0.00    0.00       2/3558        luaEnvLoad [268]
                0.00    0.00      10/3558        luaCreateComponentTable [62]
                0.00    0.00    1518/3558        luaEngineComponentNewIndex [31]
                0.00    0.00    2020/3558        luaEngineComponentIndex [30]
[124]    0.0    0.00    0.00    3558         logPopTag [124]
                0.00    0.00    3558/3558        array_popBack [123]
-----------------------------------------------
                0.00    0.00       1/3558        luaFuncCreateInfo [90]
                0.00    0.00       1/3558        luaFuncCreateScriptFromFile [74]
                0.00    0.00       1/3558        luaFuncCreateTransform [79]
                0.00    0.00       1/3558        luaFuncCreateCamera [78]
                0.00    0.00       1/3558        luaFuncGetEntity [49]
                0.00    0.00       1/3558        luaFuncCreateEntity [57]
                0.00    0.00       1/3558        luaFuncPostCreateEntity [82]
                0.00    0.00       1/3558        luaFuncSetCamera [94]
                0.00    0.00       2/3558        luaEnvLoad [268]
                0.00    0.00      10/3558        luaCreateComponentTable [62]
                0.00    0.00    1518/3558        luaEngineComponentNewIndex [31]
                0.00    0.00    2020/3558        luaEngineComponentIndex [30]
[125]    0.0    0.00    0.00    3558         logPushTag [125]
                0.00    0.00    3558/11268       array_pushBack [106]
-----------------------------------------------
                0.00    0.00    1674/3350        Free_ [146]
                0.00    0.00    1676/3350        Malloc_ [143]
[126]    0.0    0.00    0.00    3350         luaAlloc [126]
-----------------------------------------------
                0.00    0.00    1010/3030        nk_draw_button [165]
                0.00    0.00    2020/3030        nk_panel_begin [24]
[127]    0.0    0.00    0.00    3030         nk_fill_rect [127]
                0.00    0.00    3030/8080        nk_command_buffer_push [110]
-----------------------------------------------
                0.00    0.00    1010/3030        nk_draw_button_symbol [166]
                0.00    0.00    2020/3030        nk_draw_button [165]
[128]    0.0    0.00    0.00    3030         nk_rgb_factor [128]
-----------------------------------------------
                0.00    0.00    1008/3028        nk_find_window [169]
                0.00    0.00    1010/3028        nk_panel_begin [24]
                0.00    0.00    1010/3028        nk_begin_titled [15]
[129]    0.0    0.00    0.00    3028         nk_strlen [129]
-----------------------------------------------
                0.00    0.00      59/2584        nk_style_from_table [44]
                0.00    0.00     505/2584        nk_input_begin [212]
                0.00    0.00    1010/2584        nk_panel_begin [24]
                0.00    0.00    1010/2584        nk_draw_symbol [167]
[130]    0.0    0.00    0.00    2584         nk_vec2 [130]
-----------------------------------------------
                0.00    0.00     504/2524        nk_panel_begin [24]
                0.00    0.00    1010/2524        nk_begin_titled [15]
                0.00    0.00    1010/2524        nk_button_behavior [160]
[131]    0.0    0.00    0.00    2524         nk_input_is_mouse_hovering_rect [131]
-----------------------------------------------
                0.00    0.00    2469/2469        render_setMeshRendererUniforms [203]
[132]    0.0    0.00    0.00    2469         GetProjectionMatrix [132]
-----------------------------------------------
                0.00    0.00    2469/2469        render_setMeshRendererUniforms [203]
[133]    0.0    0.00    0.00    2469         GetViewMatrix [133]
-----------------------------------------------
                0.00    0.00       2/2022        nk_begin_titled [15]
                0.00    0.00    2020/2022        nk_draw_text [138]
[134]    0.0    0.00    0.00    2022         nk_memcopy [134]
-----------------------------------------------
                0.00    0.00    2020/2020        render_createMeshRendererDrawList [4]
[135]    0.0    0.00    0.00    2020         GetCameraFrustum [135]
                0.00    0.00   12120/12120       PlaneFromPoints [104]
-----------------------------------------------
                0.00    0.00    1010/2020        Window_begin [16]
                0.00    0.00    1010/2020        Window_end [782]
[136]    0.0    0.00    0.00    2020         moonnuklear_checkxxx [136]
                0.00    0.00    2020/2020        moonnuklear_udata_test [137]
-----------------------------------------------
                0.00    0.00    2020/2020        moonnuklear_checkxxx [136]
[137]    0.0    0.00    0.00    2020         moonnuklear_udata_test [137]
-----------------------------------------------
                0.00    0.00    2020/2020        nk_widget_text [142]
[138]    0.0    0.00    0.00    2020         nk_draw_text [138]
                0.00    0.00    2020/5050        nk_raylib_font_get_text_width [119]
                0.00    0.00    2020/8080        nk_command_buffer_push [110]
                0.00    0.00    2020/2022        nk_memcopy [134]
-----------------------------------------------
                0.00    0.00    1010/2020        nk_panel_begin [24]
                0.00    0.00    1010/2020        nk_panel_end [178]
[139]    0.0    0.00    0.00    2020         nk_panel_get_padding [139]
-----------------------------------------------
                0.00    0.00    1010/2020        nk_panel_begin [24]
                0.00    0.00    1010/2020        nk_panel_end [178]
[140]    0.0    0.00    0.00    2020         nk_push_scissor [140]
                0.00    0.00    2020/8080        nk_command_buffer_push [110]
-----------------------------------------------
                0.00    0.00    1010/2020        nk_panel_end [178]
                0.00    0.00    1010/2020        nk_draw_button [165]
[141]    0.0    0.00    0.00    2020         nk_stroke_rect [141]
                0.00    0.00    1010/8080        nk_command_buffer_push [110]
-----------------------------------------------
                0.00    0.00    1010/2020        nk_panel_begin [24]
                0.00    0.00    1010/2020        nk_draw_symbol [167]
[142]    0.0    0.00    0.00    2020         nk_widget_text [142]
                0.00    0.00    2020/5050        nk_raylib_font_get_text_width [119]
                0.00    0.00    2020/2020        nk_draw_text [138]
-----------------------------------------------
                0.00    0.00    1676/1676        moonnuklear_Malloc [144]
[143]    0.0    0.00    0.00    1676         Malloc_ [143]
                0.00    0.00    1676/3350        luaAlloc [126]
-----------------------------------------------
                0.00    0.00       2/1676        moonnuklear_udata_new [270]
                0.00    0.00     837/1676        enums_new [199]
                0.00    0.00     837/1676        moonnuklear_Strdup [200]
[144]    0.0    0.00    0.00    1676         moonnuklear_Malloc [144]
                0.00    0.00    1676/1676        Malloc_ [143]
-----------------------------------------------
                0.00    0.00    1674/1674        code_search [148]
[145]    0.0    0.00    0.00    1674         CodeTree_RB_FIND [145]
                0.00    0.00   17118/34236       cmp_code [95]
-----------------------------------------------
                0.00    0.00    1674/1674        moonnuklear_Free [149]
[146]    0.0    0.00    0.00    1674         Free_ [146]
                0.00    0.00    1674/3350        luaAlloc [126]
-----------------------------------------------
                0.00    0.00    1674/1674        str_search [150]
[147]    0.0    0.00    0.00    1674         StringTree_RB_FIND [147]
                0.00    0.00   14322/23623       cmp_str [97]
-----------------------------------------------
                0.00    0.00     837/1674        enums_new [199]
                0.00    0.00     837/1674        enums_free [198]
[148]    0.0    0.00    0.00    1674         code_search [148]
                0.00    0.00    1674/1674        CodeTree_RB_FIND [145]
-----------------------------------------------
                0.00    0.00    1674/1674        enums_free [198]
[149]    0.0    0.00    0.00    1674         moonnuklear_Free [149]
                0.00    0.00    1674/1674        Free_ [146]
-----------------------------------------------
                0.00    0.00     837/1674        enums_new [199]
                0.00    0.00     837/1674        enums_free [198]
[150]    0.0    0.00    0.00    1674         str_search [150]
                0.00    0.00    1674/1674        StringTree_RB_FIND [147]
-----------------------------------------------
                0.00    0.00     506/1516        nk_panel_begin [24]
                0.00    0.00    1010/1516        nk_begin_titled [15]
[151]    0.0    0.00    0.00    1516         nk_input_has_mouse_click_down_in_rect [151]
                0.00    0.00    1516/1516        nk_input_has_mouse_click_in_rect [152]
-----------------------------------------------
                0.00    0.00    1516/1516        nk_input_has_mouse_click_down_in_rect [151]
[152]    0.0    0.00    0.00    1516         nk_input_has_mouse_click_in_rect [152]
-----------------------------------------------
                0.00    0.00    1516/1516        nk_panel_begin [24]
[153]    0.0    0.00    0.00    1516         nk_panel_has_header [153]
-----------------------------------------------
                0.00    0.00    1515/1515        nk_raylib_input_mouse [216]
[154]    0.0    0.00    0.00    1515         nk_input_button [154]
-----------------------------------------------
                0.00    0.00    1515/1515        render_updateShadowMaps [217]
[155]    0.0    0.00    0.00    1515         renderGetLightSrcShadowCam [155]
-----------------------------------------------
                0.00    0.00      21/1301        ecs_unregisterEntity [247]
                0.00    0.00    1280/1301        ecs_init [283]
[156]    0.0    0.00    0.00    1301         fifo_write [156]
-----------------------------------------------
                0.00    0.00    1012/1012        render_drawScene [2]
[157]    0.0    0.00    0.00    1012         array_capacity [157]
-----------------------------------------------
                0.00    0.00     505/1010        DrawNuklear [5]
                0.00    0.00     505/1010        nk_raylib_input_mouse [216]
[158]    0.0    0.00    0.00    1010         GetNuklearScaling [158]
-----------------------------------------------
                0.00    0.00    1010/1010        Window_begin [16]
[159]    0.0    0.00    0.00    1010         moonnuklear_echeckrect [159]
-----------------------------------------------
                0.00    0.00    1010/1010        nk_do_button [161]
[160]    0.0    0.00    0.00    1010         nk_button_behavior [160]
                0.00    0.00    1010/2524        nk_input_is_mouse_hovering_rect [131]
                0.00    0.00    1010/1010        nk_input_is_mouse_prev_hovering_rect [174]
-----------------------------------------------
                0.00    0.00    1010/1010        nk_do_button_symbol [162]
[161]    0.0    0.00    0.00    1010         nk_do_button [161]
                0.00    0.00    1010/1010        nk_button_behavior [160]
-----------------------------------------------
                0.00    0.00    1010/1010        nk_panel_begin [24]
[162]    0.0    0.00    0.00    1010         nk_do_button_symbol [162]
                0.00    0.00    1010/1010        nk_do_button [161]
                0.00    0.00    1010/1010        nk_draw_button_symbol [166]
-----------------------------------------------
                0.00    0.00    1010/1010        nk_panel_end [178]
[163]    0.0    0.00    0.00    1010         nk_do_scrollbarh [163]
-----------------------------------------------
                0.00    0.00    1010/1010        nk_panel_end [178]
[164]    0.0    0.00    0.00    1010         nk_do_scrollbarv [164]
-----------------------------------------------
                0.00    0.00    1010/1010        nk_draw_button_symbol [166]
[165]    0.0    0.00    0.00    1010         nk_draw_button [165]
                0.00    0.00    2020/3030        nk_rgb_factor [128]
                0.00    0.00    1010/3030        nk_fill_rect [127]
                0.00    0.00    1010/2020        nk_stroke_rect [141]
-----------------------------------------------
                0.00    0.00    1010/1010        nk_do_button_symbol [162]
[166]    0.0    0.00    0.00    1010         nk_draw_button_symbol [166]
                0.00    0.00    1010/1010        nk_draw_button [165]
                0.00    0.00    1010/3030        nk_rgb_factor [128]
                0.00    0.00    1010/1010        nk_draw_symbol [167]
-----------------------------------------------
                0.00    0.00    1010/1010        nk_draw_button_symbol [166]
[167]    0.0    0.00    0.00    1010         nk_draw_symbol [167]
                0.00    0.00    1010/2584        nk_vec2 [130]
                0.00    0.00    1010/2020        nk_widget_text [142]
-----------------------------------------------
                0.00    0.00    1010/1010        Window_end [782]
[168]    0.0    0.00    0.00    1010         nk_end [168]
                0.00    0.00    1010/1010        nk_panel_end [178]
                0.00    0.00    1010/1010        nk_free_panel [173]
-----------------------------------------------
                0.00    0.00    1010/1010        nk_begin_titled [15]
[169]    0.0    0.00    0.00    1010         nk_find_window [169]
                0.00    0.00    1008/3028        nk_strlen [129]
                0.00    0.00    1008/1008        nk_stricmpn [186]
-----------------------------------------------
                0.00    0.00    1010/1010        nk_panel_end [178]
[170]    0.0    0.00    0.00    1010         nk_finish [170]
                0.00    0.00    1010/1010        nk_finish_buffer [171]
-----------------------------------------------
                0.00    0.00    1010/1010        nk_finish [170]
[171]    0.0    0.00    0.00    1010         nk_finish_buffer [171]
-----------------------------------------------
                0.00    0.00    1010/1010        nk_free_panel [173]
[172]    0.0    0.00    0.00    1010         nk_free_page_element [172]
                0.00    0.00    1010/1010        nk_link_page_element_into_freelist [176]
-----------------------------------------------
                0.00    0.00    1010/1010        nk_end [168]
[173]    0.0    0.00    0.00    1010         nk_free_panel [173]
                0.00    0.00    1010/1010        nk_free_page_element [172]
-----------------------------------------------
                0.00    0.00    1010/1010        nk_button_behavior [160]
[174]    0.0    0.00    0.00    1010         nk_input_is_mouse_prev_hovering_rect [174]
-----------------------------------------------
                0.00    0.00    1010/1010        nk_panel_begin [24]
[175]    0.0    0.00    0.00    1010         nk_layout_reset_min_row_height [175]
-----------------------------------------------
                0.00    0.00    1010/1010        nk_free_page_element [172]
[176]    0.0    0.00    0.00    1010         nk_link_page_element_into_freelist [176]
-----------------------------------------------
                0.00    0.00    1010/1010        nk_begin_titled [15]
[177]    0.0    0.00    0.00    1010         nk_murmur_hash [177]
-----------------------------------------------
                0.00    0.00    1010/1010        nk_end [168]
[178]    0.0    0.00    0.00    1010         nk_panel_end [178]
                0.00    0.00    4040/4040        nk_panel_is_sub [122]
                0.00    0.00    1010/2020        nk_push_scissor [140]
                0.00    0.00    1010/2020        nk_panel_get_padding [139]
                0.00    0.00    1010/1010        nk_do_scrollbarv [164]
                0.00    0.00    1010/1010        nk_do_scrollbarh [163]
                0.00    0.00    1010/1010        nk_panel_get_border_color [180]
                0.00    0.00    1010/2020        nk_stroke_rect [141]
                0.00    0.00    1010/1010        nk_finish [170]
-----------------------------------------------
                0.00    0.00    1010/1010        nk_panel_begin [24]
[179]    0.0    0.00    0.00    1010         nk_panel_get_border [179]
-----------------------------------------------
                0.00    0.00    1010/1010        nk_panel_end [178]
[180]    0.0    0.00    0.00    1010         nk_panel_get_border_color [180]
-----------------------------------------------
                0.00    0.00    1010/1010        nk_panel_begin [24]
[181]    0.0    0.00    0.00    1010         nk_panel_is_nonblock [181]
-----------------------------------------------
                0.00    0.00    1010/1010        nk_panel_begin [24]
[182]    0.0    0.00    0.00    1010         nk_shrink_rect [182]
-----------------------------------------------
                0.00    0.00    1010/1010        nk_begin_titled [15]
[183]    0.0    0.00    0.00    1010         nk_start [183]
                0.00    0.00    1010/1010        nk_start_buffer [184]
-----------------------------------------------
                0.00    0.00    1010/1010        nk_start [183]
[184]    0.0    0.00    0.00    1010         nk_start_buffer [184]
-----------------------------------------------
                0.00    0.00    1010/1010        nk_panel_begin [24]
[185]    0.0    0.00    0.00    1010         nk_unify [185]
-----------------------------------------------
                0.00    0.00    1008/1008        nk_find_window [169]
[186]    0.0    0.00    0.00    1008         nk_stricmpn [186]
-----------------------------------------------
                0.00    0.00     838/838         code_first [188]
[187]    0.0    0.00    0.00     838         CodeTree_RB_NFIND [187]
                0.00    0.00    5973/34236       cmp_code [95]
-----------------------------------------------
                0.00    0.00     838/838         moonnuklear_enums_free_all [303]
[188]    0.0    0.00    0.00     838         code_first [188]
                0.00    0.00     838/838         CodeTree_RB_NFIND [187]
-----------------------------------------------
                0.00    0.00     837/837         code_insert [196]
[189]    0.0    0.00    0.00     837         CodeTree_RB_INSERT [189]
                0.00    0.00   11145/34236       cmp_code [95]
                0.00    0.00     837/837         CodeTree_RB_INSERT_COLOR [190]
-----------------------------------------------
                0.00    0.00     837/837         CodeTree_RB_INSERT [189]
[190]    0.0    0.00    0.00     837         CodeTree_RB_INSERT_COLOR [190]
-----------------------------------------------
                0.00    0.00     837/837         code_remove [197]
[191]    0.0    0.00    0.00     837         CodeTree_RB_REMOVE [191]
                0.00    0.00     837/837         CodeTree_RB_REMOVE_COLOR [192]
-----------------------------------------------
                0.00    0.00     837/837         CodeTree_RB_REMOVE [191]
[192]    0.0    0.00    0.00     837         CodeTree_RB_REMOVE_COLOR [192]
-----------------------------------------------
                0.00    0.00     837/837         str_insert [201]
[193]    0.0    0.00    0.00     837         StringTree_RB_INSERT [193]
                0.00    0.00    9301/23623       cmp_str [97]
                0.00    0.00     837/837         StringTree_RB_INSERT_COLOR [194]
-----------------------------------------------
                0.00    0.00     837/837         StringTree_RB_INSERT [193]
[194]    0.0    0.00    0.00     837         StringTree_RB_INSERT_COLOR [194]
-----------------------------------------------
                0.00    0.00     837/837         str_remove [202]
[195]    0.0    0.00    0.00     837         StringTree_RB_REMOVE [195]
                0.00    0.00     702/702         StringTree_RB_REMOVE_COLOR [205]
-----------------------------------------------
                0.00    0.00     837/837         enums_new [199]
[196]    0.0    0.00    0.00     837         code_insert [196]
                0.00    0.00     837/837         CodeTree_RB_INSERT [189]
-----------------------------------------------
                0.00    0.00     837/837         enums_free [198]
[197]    0.0    0.00    0.00     837         code_remove [197]
                0.00    0.00     837/837         CodeTree_RB_REMOVE [191]
-----------------------------------------------
                0.00    0.00     837/837         moonnuklear_enums_free_all [303]
[198]    0.0    0.00    0.00     837         enums_free [198]
                0.00    0.00    1674/1674        moonnuklear_Free [149]
                0.00    0.00     837/1674        code_search [148]
                0.00    0.00     837/837         code_remove [197]
                0.00    0.00     837/1674        str_search [150]
                0.00    0.00     837/837         str_remove [202]
-----------------------------------------------
                0.00    0.00     837/837         moonnuklear_open_enums [311]
[199]    0.0    0.00    0.00     837         enums_new [199]
                0.00    0.00     837/1676        moonnuklear_Malloc [144]
                0.00    0.00     837/837         moonnuklear_Strdup [200]
                0.00    0.00     837/1674        code_search [148]
                0.00    0.00     837/1674        str_search [150]
                0.00    0.00     837/837         code_insert [196]
                0.00    0.00     837/837         str_insert [201]
-----------------------------------------------
                0.00    0.00     837/837         enums_new [199]
[200]    0.0    0.00    0.00     837         moonnuklear_Strdup [200]
                0.00    0.00     837/1676        moonnuklear_Malloc [144]
-----------------------------------------------
                0.00    0.00     837/837         enums_new [199]
[201]    0.0    0.00    0.00     837         str_insert [201]
                0.00    0.00     837/837         StringTree_RB_INSERT [193]
-----------------------------------------------
                0.00    0.00     837/837         enums_free [198]
[202]    0.0    0.00    0.00     837         str_remove [202]
                0.00    0.00     837/837         StringTree_RB_REMOVE [195]
-----------------------------------------------
                0.00    0.00     823/823         render_drawVisibleMeshes [22]
[203]    0.0    0.00    0.00     823         render_setMeshRendererUniforms [203]
                0.00    0.00    2469/2469        GetProjectionMatrix [132]
                0.00    0.00    2469/2469        GetViewMatrix [133]
-----------------------------------------------
                0.00    0.00     823/823         render_drawVisibleMeshes [22]
[204]    0.0    0.00    0.00     823         render_setShaderLightSrcUniforms [204]
                0.00    0.00    2469/27272       array_size [96]
                0.00    0.00    1646/21640       array_get [101]
-----------------------------------------------
                0.00    0.00     702/702         StringTree_RB_REMOVE [195]
[205]    0.0    0.00    0.00     702         StringTree_RB_REMOVE_COLOR [205]
-----------------------------------------------
                0.00    0.00       1/506         engine_createConvexHullColliderModel [81]
                0.00    0.00     505/506         weatherCbPreRender [220]
[206]    0.0    0.00    0.00     506         engine_render_getModel [206]
                0.00    0.00     506/5688        hashmap_getP [117]
-----------------------------------------------
                0.00    0.00     505/505         main [1]
[207]    0.0    0.00    0.00     505         UpdateNuklear [207]
                0.00    0.00     505/505         nk_input_begin [212]
                0.00    0.00     505/505         nk_raylib_input_mouse [216]
                0.00    0.00     505/505         nk_input_end [213]
                0.00    0.00     505/505         nk_raylib_input_keyboard [215]
-----------------------------------------------
                0.00    0.00     505/505         engine_stepUpdate [21]
[208]    0.0    0.00    0.00     505         engine_dispatchMessages [208]
-----------------------------------------------
                0.00    0.00     505/505         DrawNuklear [5]
